순별 기후평년값(1991-2020),,,,,,,,,,,,,,,,,
10-DAY NORMALS,,,,,,,,,,,,,,,,,
지점번호,지점명,월,날짜,"기압(hPa)
Temperature",,"기온(℃)
Temperature",,,,"상대습도(%)
Relative Humidity","증기압(hPa)
Vapour Pressure",,"평균풍속
(m/s)","운량
(1/10)","강수량
(mm)","증발량
(mm)","일조시간
(hr)"
423,구로,1,중순,,,-1.5 ,2.9 ,2.6 ,-5.4 ,,,,1.6 ,,4.7 ,,
423,구로,1,하순,,,-2.1 ,3.0 ,2.3 ,-6.1 ,,,,1.8 ,,3.7 ,,
423,구로,2,상순,,,-1.2 ,2.7 ,3.2 ,-5.3 ,,,,1.8 ,,6.2 ,,
423,구로,2,중순,,,0.8 ,2.2 ,5.5 ,-3.5 ,,,,2.0 ,,8.0 ,,
423,구로,2,하순,,,3.4 ,2.5 ,8.4 ,-1.0 ,,,,2.0 ,,11.8 ,,
423,구로,3,상순,,,3.9 ,1.6 ,8.6 ,-0.4 ,,,,2.2 ,,13.0 ,,
423,구로,3,중순,,,6.4 ,2.0 ,11.7 ,1.6 ,,,,2.3 ,,8.6 ,,
423,구로,3,하순,,,7.8 ,2.1 ,13.2 ,3.2 ,,,,2.2 ,,10.8 ,,
423,구로,4,상순,,,10.4 ,1.6 ,15.8 ,5.6 ,,,,2.3 ,,19.3 ,,
423,구로,4,중순,,,12.5 ,1.8 ,18.2 ,7.6 ,,,,2.3 ,,20.1 ,,
423,구로,4,하순,,,13.7 ,1.9 ,19.2 ,8.8 ,,,,2.3 ,,35.2 ,,
423,구로,5,상순,,,16.9 ,1.4 ,22.9 ,11.7 ,,,,2.2 ,,29.7 ,,
423,구로,5,중순,,,17.5 ,1.2 ,23.1 ,12.5 ,,,,2.1 ,,37.0 ,,
423,구로,5,하순,,,19.8 ,1.0 ,25.8 ,14.7 ,,,,1.9 ,,25.4 ,,
423,구로,6,상순,,,21.6 ,1.3 ,27.3 ,16.8 ,,,,1.8 ,,23.3 ,,
423,구로,6,중순,,,22.6 ,1.0 ,28.0 ,18.3 ,,,,1.9 ,,31.6 ,,
423,구로,6,하순,,,23.5 ,1.0 ,28.5 ,19.7 ,,,,2.1 ,,56.4 ,,
423,구로,7,상순,,,24.4 ,0.9 ,28.8 ,21.0 ,,,,2.1 ,,111.4 ,,
423,구로,7,중순,,,25.0 ,1.3 ,29.0 ,21.8 ,,,,2.2 ,,147.8 ,,
423,구로,7,하순,,,26.3 ,1.6 ,30.4 ,23.3 ,,,,2.0 ,,114.5 ,,
423,구로,8,상순,,,27.7 ,1.7 ,32.1 ,24.4 ,,,,2.1 ,,85.0 ,,
423,구로,8,중순,,,26.4 ,1.8 ,30.7 ,23.3 ,,,,2.1 ,,89.7 ,,
423,구로,8,하순,,,25.0 ,1.2 ,29.5 ,21.5 ,,,,2.1 ,,87.8 ,,
423,구로,9,상순,,,23.2 ,1.1 ,27.9 ,19.4 ,,,,2.0 ,,61.8 ,,
423,구로,9,중순,,,22.0 ,1.0 ,26.7 ,18.0 ,,,,1.9 ,,56.3 ,,
423,구로,9,하순,,,20.1 ,1.2 ,25.2 ,15.8 ,,,,1.7 ,,32.2 ,,
423,구로,10,상순,,,17.6 ,1.4 ,22.9 ,13.0 ,,,,1.7 ,,18.1 ,,
423,구로,10,중순,,,15.1 ,1.5 ,20.7 ,10.4 ,,,,1.6 ,,11.1 ,,
423,구로,10,하순,,,12.5 ,1.8 ,17.7 ,7.9 ,,,,1.7 ,,19.4 ,,
423,구로,11,상순,,,10.8 ,2.1 ,15.5 ,6.4 ,,,,1.7 ,,20.6 ,,
423,구로,11,중순,,,6.8 ,2.7 ,11.3 ,2.6 ,,,,1.8 ,,18.8 ,,
423,구로,11,하순,,,5.0 ,1.9 ,9.4 ,1.1 ,,,,1.7 ,,14.9 ,,
423,구로,12,상순,,,1.8 ,2.6 ,5.9 ,-2.1 ,,,,1.8 ,,9.1 ,,
423,구로,12,중순,,,-0.5 ,2.9 ,3.6 ,-4.4 ,,,,1.7 ,,4.4 ,,
423,구로,12,하순,,,-1.3 ,2.5 ,2.8 ,-5.3 ,,,,1.7 ,,5.7 ,,
424,강북,1,상순,,,-1.7 ,3.2 ,2.3 ,-5.3 ,,,,1.6 ,,3.9 ,,
424,강북,1,중순,,,-1.0 ,3.0 ,2.9 ,-4.6 ,,,,1.6 ,,6.7 ,,
424,강북,1,하순,,,-1.4 ,3.0 ,2.5 ,-5.2 ,,,,1.8 ,,3.7 ,,
424,강북,2,상순,,,-0.5 ,2.8 ,3.6 ,-4.3 ,,,,1.8 ,,6.7 ,,
424,강북,2,중순,,,1.3 ,2.2 ,5.7 ,-2.7 ,,,,1.8 ,,8.9 ,,
424,강북,2,하순,,,4.1 ,2.6 ,8.7 ,0.0 ,,,,1.8 ,,13.0 ,,
424,강북,3,상순,,,4.4 ,1.7 ,8.9 ,0.5 ,,,,2.1 ,,13.5 ,,
424,강북,3,중순,,,7.2 ,2.1 ,12.2 ,2.6 ,,,,2.1 ,,8.5 ,,
424,강북,3,하순,,,8.8 ,2.3 ,13.8 ,4.4 ,,,,2.1 ,,14.0 ,,
424,강북,4,상순,,,11.3 ,1.7 ,16.5 ,6.6 ,,,,2.1 ,,20.7 ,,
424,강북,4,중순,,,13.6 ,2.2 ,18.9 ,8.9 ,,,,2.0 ,,22.3 ,,
424,강북,4,하순,,,14.6 ,2.2 ,19.8 ,9.8 ,,,,2.1 ,,38.2 ,,
424,강북,5,상순,,,18.0 ,1.4 ,23.7 ,12.9 ,,,,2.0 ,,33.2 ,,
424,강북,5,중순,,,18.5 ,1.4 ,23.8 ,13.7 ,,,,2.0 ,,40.7 ,,
424,강북,5,하순,,,21.0 ,1.1 ,26.6 ,16.1 ,,,,1.8 ,,27.0 ,,
424,강북,6,상순,,,22.8 ,1.6 ,28.2 ,18.2 ,,,,1.8 ,,17.5 ,,
424,강북,6,중순,,,23.6 ,1.1 ,28.8 ,19.4 ,,,,1.8 ,,37.5 ,,
424,강북,6,하순,,,24.5 ,1.0 ,29.3 ,20.6 ,,,,1.8 ,,71.5 ,,
424,강북,7,상순,,,25.2 ,1.0 ,29.5 ,21.8 ,,,,1.7 ,,129.8 ,,
424,강북,7,중순,,,25.7 ,1.2 ,29.7 ,22.6 ,,,,1.8 ,,177.0 ,,
424,강북,7,하순,,,27.2 ,1.8 ,31.1 ,24.1 ,,,,1.7 ,,149.8 ,,
424,강북,8,상순,,,28.4 ,1.6 ,32.8 ,25.1 ,,,,1.8 ,,102.6 ,,
424,강북,8,중순,,,27.0 ,1.6 ,31.3 ,23.8 ,,,,1.6 ,,104.3 ,,
424,강북,8,하순,,,25.6 ,1.4 ,30.0 ,22.1 ,,,,1.7 ,,114.9 ,,
424,강북,9,상순,,,23.8 ,1.2 ,28.3 ,20.0 ,,,,1.7 ,,58.7 ,,
424,강북,9,중순,,,22.5 ,1.1 ,27.1 ,18.5 ,,,,1.5 ,,62.0 ,,
424,강북,9,하순,,,20.5 ,1.5 ,25.4 ,16.3 ,,,,1.4 ,,27.2 ,,
424,강북,10,상순,,,18.2 ,1.5 ,23.3 ,13.8 ,,,,1.6 ,,17.9 ,,
424,강북,10,중순,,,15.7 ,1.7 ,21.1 ,11.1 ,,,,1.5 ,,9.5 ,,
424,강북,10,하순,,,13.0 ,1.5 ,18.0 ,8.7 ,,,,1.6 ,,23.0 ,,
424,강북,11,상순,,,11.4 ,2.0 ,15.9 ,7.2 ,,,,1.6 ,,21.1 ,,
424,강북,11,중순,,,7.2 ,2.7 ,11.4 ,3.3 ,,,,1.7 ,,20.0 ,,
424,강북,11,하순,,,5.3 ,1.9 ,9.4 ,1.7 ,,,,1.5 ,,14.6 ,,
424,강북,12,상순,,,2.0 ,2.6 ,5.9 ,-1.6 ,,,,1.7 ,,8.8 ,,
424,강북,12,중순,,,-0.2 ,3.1 ,3.7 ,-3.7 ,,,,1.6 ,,5.2 ,,
424,강북,12,하순,,,-0.9 ,2.4 ,3.0 ,-4.6 ,,,,1.7 ,,6.2 ,,
425,남현,1,상순,,,-2.1 ,3.6 ,1.8 ,-5.9 ,,,,1.3 ,,7.2 ,,
425,남현,1,중순,,,-2.3 ,2.4 ,1.7 ,-6.2 ,,,,1.3 ,,2.0 ,,
425,남현,1,하순,,,-2.6 ,3.9 ,1.5 ,-6.9 ,,,,1.5 ,,6.1 ,,
425,남현,2,상순,,,-2.2 ,2.2 ,2.0 ,-6.4 ,,,,1.5 ,,12.0 ,,
425,남현,2,중순,,,0.2 ,1.8 ,4.7 ,-3.9 ,,,,1.4 ,,9.5 ,,
425,남현,2,하순,,,3.1 ,1.6 ,7.8 ,-1.4 ,,,,1.3 ,,14.8 ,,
425,남현,3,상순,,,4.0 ,2.0 ,8.8 ,-0.4 ,,,,1.6 ,,13.0 ,,
425,남현,3,중순,,,6.4 ,1.5 ,11.6 ,1.5 ,,,,1.5 ,,13.0 ,,
425,남현,3,하순,,,7.9 ,2.5 ,13.5 ,2.9 ,,,,1.5 ,,6.2 ,,
425,남현,4,상순,,,10.0 ,1.5 ,15.5 ,5.0 ,,,,1.6 ,,31.6 ,,
425,남현,4,중순,,,11.9 ,1.4 ,17.8 ,6.8 ,,,,1.5 ,,18.4 ,,
425,남현,4,하순,,,13.9 ,1.9 ,19.8 ,8.5 ,,,,1.5 ,,39.6 ,,
425,남현,5,상순,,,16.3 ,1.7 ,22.5 ,10.9 ,,,,1.4 ,,24.0 ,,
425,남현,5,중순,,,17.6 ,1.0 ,23.3 ,12.3 ,,,,1.4 ,,47.4 ,,
425,남현,5,하순,,,19.6 ,0.7 ,26.0 ,14.0 ,,,,1.2 ,,18.3 ,,
425,남현,6,상순,,,21.4 ,1.1 ,27.2 ,16.3 ,,,,1.2 ,,18.7 ,,
425,남현,6,중순,,,22.3 ,0.9 ,28.0 ,17.6 ,,,,1.2 ,,23.9 ,,
425,남현,6,하순,,,23.3 ,1.0 ,28.4 ,18.9 ,,,,1.2 ,,87.0 ,,
425,남현,7,상순,,,23.9 ,0.8 ,28.5 ,20.2 ,,,,1.2 ,,154.0 ,,
425,남현,7,중순,,,24.7 ,1.2 ,28.8 ,21.4 ,,,,1.1 ,,110.4 ,,
425,남현,7,하순,,,26.1 ,1.7 ,29.9 ,23.1 ,,,,1.1 ,,171.3 ,,
425,남현,8,상순,,,27.2 ,1.6 ,31.6 ,23.9 ,,,,1.2 ,,97.6 ,,
425,남현,8,중순,,,25.9 ,1.9 ,30.1 ,22.6 ,,,,1.0 ,,109.4 ,,
425,남현,8,하순,,,24.2 ,1.0 ,28.8 ,20.6 ,,,,1.2 ,,103.9 ,,
425,남현,9,상순,,,22.2 ,0.7 ,26.9 ,18.3 ,,,,1.1 ,,65.0 ,,
425,남현,9,중순,,,20.9 ,0.9 ,25.8 ,16.8 ,,,,1.1 ,,40.1 ,,
425,남현,9,하순,,,19.1 ,1.1 ,24.4 ,15.0 ,,,,1.1 ,,14.5 ,,
425,남현,10,상순,,,16.7 ,1.4 ,22.0 ,12.4 ,,,,1.2 ,,28.8 ,,
425,남현,10,중순,,,14.1 ,1.2 ,19.6 ,9.4 ,,,,1.1 ,,12.0 ,,
425,남현,10,하순,,,12.2 ,0.9 ,17.0 ,7.8 ,,,,1.2 ,,22.8 ,,
425,남현,11,상순,,,10.6 ,1.9 ,15.1 ,6.4 ,,,,1.2 ,,25.9 ,,
425,남현,11,중순,,,7.2 ,3.3 ,11.5 ,3.3 ,,,,1.4 ,,33.8 ,,
425,남현,11,하순,,,4.3 ,2.1 ,8.3 ,0.5 ,,,,1.4 ,,18.8 ,,
425,남현,12,상순,,,0.9 ,2.7 ,4.8 ,-2.9 ,,,,1.4 ,,13.5 ,,
425,남현,12,중순,,,-1.2 ,2.9 ,2.8 ,-5.2 ,,,,1.4 ,,6.8 ,,
425,남현,12,하순,,,-1.4 ,2.2 ,2.6 ,-5.3 ,,,,1.3 ,,11.8 ,,
433,부천,1,상순,,,-1.1 ,3.2 ,2.7 ,-4.5 ,,,,1.1 ,,3.6 ,,
433,부천,1,중순,,,-0.9 ,2.7 ,2.8 ,-4.5 ,,,,1.1 ,,4.2 ,,
433,부천,1,하순,,,-0.8 ,3.0 ,3.0 ,-4.5 ,,,,1.1 ,,3.7 ,,
433,부천,2,상순,,,-0.8 ,2.3 ,3.2 ,-4.2 ,,,,1.2 ,,5.9 ,,
433,부천,2,중순,,,1.4 ,2.1 ,5.6 ,-2.3 ,,,,1.3 ,,7.5 ,,
433,부천,2,하순,,,4.0 ,2.5 ,8.5 ,-0.1 ,,,,1.3 ,,12.0 ,,
433,부천,3,상순,,,4.5 ,1.7 ,8.9 ,0.7 ,,,,1.4 ,,14.1 ,,
433,부천,3,중순,,,6.8 ,1.8 ,11.6 ,2.6 ,,,,1.5 ,,8.9 ,,
433,부천,3,하순,,,8.3 ,1.9 ,13.0 ,4.3 ,,,,1.5 ,,11.9 ,,
433,부천,4,상순,,,10.7 ,1.5 ,15.5 ,6.6 ,,,,1.5 ,,19.1 ,,
433,부천,4,중순,,,12.9 ,1.8 ,18.1 ,8.6 ,,,,1.5 ,,16.9 ,,
433,부천,4,하순,,,13.9 ,1.7 ,18.9 ,9.7 ,,,,1.5 ,,29.2 ,,
433,부천,5,상순,,,17.1 ,1.6 ,22.6 ,12.6 ,,,,1.4 ,,17.1 ,,
433,부천,5,중순,,,17.8 ,1.1 ,22.7 ,13.4 ,,,,1.4 ,,41.4 ,,
433,부천,5,하순,,,20.0 ,1.0 ,25.3 ,15.5 ,,,,1.3 ,,29.4 ,,
433,부천,6,상순,,,21.9 ,1.3 ,26.8 ,17.6 ,,,,1.3 ,,22.0 ,,
433,부천,6,중순,,,23.0 ,1.1 ,27.9 ,19.1 ,,,,1.3 ,,31.4 ,,
433,부천,6,하순,,,24.0 ,0.9 ,28.3 ,20.5 ,,,,1.4 ,,56.5 ,,
433,부천,7,상순,,,24.5 ,0.8 ,28.4 ,21.5 ,,,,1.3 ,,114.7 ,,
433,부천,7,중순,,,25.2 ,1.1 ,28.7 ,22.4 ,,,,1.4 ,,147.6 ,,
433,부천,7,하순,,,26.5 ,1.7 ,30.0 ,23.8 ,,,,1.3 ,,129.2 ,,
433,부천,8,상순,,,28.2 ,1.6 ,32.2 ,25.2 ,,,,1.3 ,,62.4 ,,
433,부천,8,중순,,,27.0 ,1.5 ,30.8 ,24.1 ,,,,1.3 ,,73.8 ,,
433,부천,8,하순,,,25.3 ,1.4 ,29.4 ,22.0 ,,,,1.3 ,,71.6 ,,
433,부천,9,상순,,,23.6 ,1.1 ,27.9 ,19.9 ,,,,1.2 ,,59.7 ,,
433,부천,9,중순,,,22.5 ,1.2 ,26.8 ,18.6 ,,,,1.1 ,,54.9 ,,
433,부천,9,하순,,,20.5 ,1.2 ,25.1 ,16.6 ,,,,1.0 ,,32.7 ,,
433,부천,10,상순,,,18.2 ,1.4 ,23.1 ,14.0 ,,,,1.0 ,,17.5 ,,
433,부천,10,중순,,,15.8 ,1.6 ,20.9 ,11.2 ,,,,1.0 ,,10.2 ,,
433,부천,10,하순,,,13.6 ,1.4 ,18.3 ,9.2 ,,,,1.0 ,,19.2 ,,
433,부천,11,상순,,,11.7 ,2.0 ,16.0 ,7.5 ,,,,1.1 ,,22.1 ,,
433,부천,11,중순,,,7.5 ,2.7 ,11.6 ,3.7 ,,,,1.1 ,,18.4 ,,
433,부천,11,하순,,,5.6 ,2.0 ,9.7 ,2.0 ,,,,1.1 ,,17.9 ,,
433,부천,12,상순,,,2.5 ,2.6 ,6.1 ,-1.1 ,,,,1.1 ,,9.2 ,,
433,부천,12,중순,,,0.4 ,3.2 ,4.1 ,-3.1 ,,,,1.1 ,,5.1 ,,
433,부천,12,하순,,,-0.8 ,2.2 ,3.0 ,-4.4 ,,,,1.1 ,,3.9 ,,
434,안양,1,상순,,,-1.2 ,3.2 ,2.4 ,-4.6 ,,,,2.2 ,,4.5 ,,
434,안양,1,중순,,,-1.5 ,2.3 ,2.1 ,-4.8 ,,,,2.2 ,,4.5 ,,
434,안양,1,하순,,,-1.2 ,3.3 ,2.4 ,-4.9 ,,,,2.3 ,,3.5 ,,
434,안양,2,상순,,,-1.1 ,2.4 ,2.8 ,-4.4 ,,,,2.4 ,,6.8 ,,
434,안양,2,중순,,,1.1 ,2.1 ,5.1 ,-2.5 ,,,,2.4 ,,9.0 ,,
434,안양,2,하순,,,3.8 ,2.7 ,8.2 ,-0.1 ,,,,2.3 ,,11.4 ,,
434,안양,3,상순,,,4.2 ,1.8 ,8.4 ,0.5 ,,,,2.6 ,,12.6 ,,
434,안양,3,중순,,,6.6 ,1.9 ,11.2 ,2.4 ,,,,2.5 ,,10.5 ,,
434,안양,3,하순,,,8.0 ,2.1 ,12.6 ,4.0 ,,,,2.5 ,,13.4 ,,
434,안양,4,상순,,,10.4 ,1.4 ,15.3 ,6.3 ,,,,2.4 ,,22.9 ,,
434,안양,4,중순,,,12.7 ,1.9 ,17.8 ,8.4 ,,,,2.5 ,,15.6 ,,
434,안양,4,하순,,,13.9 ,1.9 ,18.7 ,9.6 ,,,,2.5 ,,30.6 ,,
434,안양,5,상순,,,17.2 ,1.6 ,22.4 ,12.6 ,,,,2.4 ,,22.9 ,,
434,안양,5,중순,,,17.7 ,1.1 ,22.5 ,13.3 ,,,,2.3 ,,42.1 ,,
434,안양,5,하순,,,20.0 ,1.0 ,25.2 ,15.5 ,,,,2.1 ,,27.6 ,,
434,안양,6,상순,,,21.8 ,1.4 ,26.6 ,17.6 ,,,,2.0 ,,21.6 ,,
434,안양,6,중순,,,22.9 ,1.1 ,27.5 ,19.1 ,,,,2.1 ,,32.1 ,,
434,안양,6,하순,,,23.8 ,0.8 ,28.0 ,20.4 ,,,,2.1 ,,60.5 ,,
434,안양,7,상순,,,24.5 ,0.8 ,28.1 ,21.4 ,,,,2.1 ,,126.2 ,,
434,안양,7,중순,,,25.1 ,1.0 ,28.5 ,22.3 ,,,,2.3 ,,160.7 ,,
434,안양,7,하순,,,26.4 ,1.4 ,29.8 ,23.8 ,,,,2.0 ,,123.0 ,,
434,안양,8,상순,,,27.9 ,1.3 ,31.7 ,24.9 ,,,,2.1 ,,78.3 ,,
434,안양,8,중순,,,26.6 ,1.5 ,30.3 ,23.8 ,,,,2.2 ,,98.5 ,,
434,안양,8,하순,,,25.0 ,1.3 ,28.7 ,21.9 ,,,,2.2 ,,80.5 ,,
434,안양,9,상순,,,23.2 ,1.1 ,27.3 ,19.7 ,,,,2.1 ,,50.9 ,,
434,안양,9,중순,,,22.0 ,1.2 ,26.1 ,18.4 ,,,,2.0 ,,67.0 ,,
434,안양,9,하순,,,20.1 ,1.2 ,24.5 ,16.4 ,,,,1.9 ,,26.5 ,,
434,안양,10,상순,,,17.9 ,1.4 ,22.5 ,14.0 ,,,,2.0 ,,20.0 ,,
434,안양,10,중순,,,15.5 ,1.6 ,20.4 ,11.3 ,,,,1.9 ,,10.9 ,,
434,안양,10,하순,,,13.3 ,1.4 ,17.8 ,9.4 ,,,,2.0 ,,19.8 ,,
434,안양,11,상순,,,11.5 ,2.0 ,15.7 ,7.6 ,,,,2.1 ,,22.6 ,,
434,안양,11,중순,,,7.2 ,2.8 ,11.3 ,3.7 ,,,,2.3 ,,19.2 ,,
434,안양,11,하순,,,5.6 ,2.2 ,9.4 ,2.2 ,,,,2.0 ,,16.5 ,,
434,안양,12,상순,,,2.2 ,2.6 ,5.8 ,-1.2 ,,,,2.3 ,,10.9 ,,
434,안양,12,중순,,,0.0 ,3.1 ,3.7 ,-3.4 ,,,,2.3 ,,4.3 ,,
434,안양,12,하순,,,-1.0 ,2.3 ,2.7 ,-4.4 ,,,,2.3 ,,6.9 ,,
437,광명,1,상순,,,-0.9 ,3.3 ,2.6 ,-4.1 ,,,,1.8 ,,3.8 ,,
437,광명,1,중순,,,-0.9 ,2.7 ,2.5 ,-4.1 ,,,,1.8 ,,4.1 ,,
437,광명,1,하순,,,-0.9 ,3.2 ,2.7 ,-4.5 ,,,,1.9 ,,3.5 ,,
437,광명,2,상순,,,-0.7 ,2.3 ,3.1 ,-4.0 ,,,,1.9 ,,6.0 ,,
437,광명,2,중순,,,1.5 ,2.2 ,5.6 ,-2.0 ,,,,2.0 ,,9.1 ,,
437,광명,2,하순,,,4.2 ,2.7 ,8.8 ,0.4 ,,,,2.0 ,,11.1 ,,
437,광명,3,상순,,,4.6 ,1.9 ,8.9 ,0.9 ,,,,2.2 ,,15.3 ,,
437,광명,3,중순,,,7.0 ,2.1 ,11.7 ,3.0 ,,,,2.3 ,,9.4 ,,
437,광명,3,하순,,,8.4 ,2.0 ,13.2 ,4.5 ,,,,2.2 ,,13.6 ,,
437,광명,4,상순,,,10.9 ,1.6 ,15.8 ,6.8 ,,,,2.2 ,,20.4 ,,
437,광명,4,중순,,,13.1 ,1.9 ,18.3 ,8.9 ,,,,2.2 ,,15.1 ,,
437,광명,4,하순,,,14.4 ,1.9 ,19.2 ,10.2 ,,,,2.3 ,,28.8 ,,
437,광명,5,상순,,,17.5 ,1.6 ,23.0 ,13.1 ,,,,2.2 ,,25.6 ,,
437,광명,5,중순,,,18.1 ,1.3 ,23.1 ,13.8 ,,,,2.2 ,,42.2 ,,
437,광명,5,하순,,,20.4 ,0.9 ,25.6 ,16.0 ,,,,2.0 ,,28.7 ,,
437,광명,6,상순,,,22.2 ,1.3 ,27.2 ,18.0 ,,,,1.9 ,,26.3 ,,
437,광명,6,중순,,,23.3 ,1.0 ,28.2 ,19.3 ,,,,2.0 ,,36.4 ,,
437,광명,6,하순,,,24.2 ,0.7 ,28.7 ,20.6 ,,,,2.0 ,,63.7 ,,
437,광명,7,상순,,,24.8 ,0.8 ,28.8 ,21.6 ,,,,2.0 ,,126.3 ,,
437,광명,7,중순,,,25.4 ,1.3 ,29.0 ,22.6 ,,,,2.2 ,,153.4 ,,
437,광명,7,하순,,,26.7 ,1.7 ,30.3 ,24.1 ,,,,2.0 ,,133.1 ,,
437,광명,8,상순,,,28.4 ,1.6 ,32.4 ,25.5 ,,,,2.1 ,,63.9 ,,
437,광명,8,중순,,,27.2 ,1.6 ,31.0 ,24.4 ,,,,2.1 ,,90.3 ,,
437,광명,8,하순,,,25.7 ,1.2 ,29.6 ,22.6 ,,,,2.1 ,,76.8 ,,
437,광명,9,상순,,,23.9 ,1.0 ,28.1 ,20.6 ,,,,2.0 ,,60.7 ,,
437,광명,9,중순,,,22.8 ,1.2 ,26.9 ,19.4 ,,,,1.9 ,,60.8 ,,
437,광명,9,하순,,,21.0 ,1.2 ,25.3 ,17.6 ,,,,1.7 ,,32.3 ,,
437,광명,10,상순,,,18.7 ,1.3 ,23.2 ,15.0 ,,,,1.8 ,,18.6 ,,
437,광명,10,중순,,,16.4 ,1.5 ,20.9 ,12.4 ,,,,1.6 ,,10.2 ,,
437,광명,10,하순,,,14.1 ,1.3 ,18.3 ,10.4 ,,,,1.7 ,,19.1 ,,
437,광명,11,상순,,,12.1 ,1.9 ,16.0 ,8.4 ,,,,1.8 ,,21.9 ,,
437,광명,11,중순,,,8.0 ,2.8 ,11.6 ,4.5 ,,,,2.0 ,,19.9 ,,
437,광명,11,하순,,,5.9 ,1.9 ,9.6 ,2.8 ,,,,1.8 ,,16.6 ,,
437,광명,12,상순,,,2.7 ,2.7 ,6.1 ,-0.7 ,,,,2.0 ,,10.6 ,,
437,광명,12,중순,,,0.4 ,3.2 ,3.9 ,-2.9 ,,,,1.9 ,,5.0 ,,
437,광명,12,하순,,,-0.6 ,2.5 ,3.0 ,-3.9 ,,,,1.9 ,,6.1 ,,
438,군포,1,상순,,,-1.0 ,3.2 ,2.9 ,-4.3 ,,,,1.3 ,,5.2 ,,
438,군포,1,중순,,,-0.8 ,2.7 ,2.8 ,-4.3 ,,,,1.3 ,,5.3 ,,
438,군포,1,하순,,,-0.7 ,2.9 ,3.1 ,-4.4 ,,,,1.4 ,,4.1 ,,
438,군포,2,상순,,,-0.8 ,2.3 ,3.3 ,-4.2 ,,,,1.5 ,,7.6 ,,
438,군포,2,중순,,,1.3 ,1.9 ,5.6 ,-2.4 ,,,,1.5 ,,9.9 ,,
438,군포,2,하순,,,4.0 ,2.6 ,8.7 ,0.0 ,,,,1.5 ,,11.4 ,,
438,군포,3,상순,,,4.4 ,1.9 ,9.0 ,0.6 ,,,,1.8 ,,15.4 ,,
438,군포,3,중순,,,6.8 ,2.2 ,11.8 ,2.6 ,,,,1.8 ,,11.7 ,,
438,군포,3,하순,,,8.2 ,2.1 ,13.2 ,4.1 ,,,,1.8 ,,14.5 ,,
438,군포,4,상순,,,10.6 ,1.6 ,15.9 ,6.3 ,,,,1.8 ,,23.8 ,,
438,군포,4,중순,,,13.0 ,2.0 ,18.3 ,8.5 ,,,,1.8 ,,16.5 ,,
438,군포,4,하순,,,14.1 ,2.1 ,19.3 ,9.6 ,,,,1.9 ,,30.6 ,,
438,군포,5,상순,,,17.3 ,1.6 ,23.0 ,12.5 ,,,,1.8 ,,24.4 ,,
438,군포,5,중순,,,17.9 ,1.3 ,23.0 ,13.4 ,,,,1.8 ,,43.2 ,,
438,군포,5,하순,,,20.2 ,1.2 ,25.7 ,15.5 ,,,,1.5 ,,26.7 ,,
438,군포,6,상순,,,22.0 ,1.4 ,27.1 ,17.7 ,,,,1.4 ,,20.1 ,,
438,군포,6,중순,,,23.1 ,1.1 ,28.1 ,19.1 ,,,,1.5 ,,31.6 ,,
438,군포,6,하순,,,24.0 ,1.0 ,28.4 ,20.4 ,,,,1.5 ,,63.4 ,,
438,군포,7,상순,,,24.5 ,1.0 ,28.5 ,21.4 ,,,,1.5 ,,132.2 ,,
438,군포,7,중순,,,25.1 ,1.5 ,28.9 ,22.3 ,,,,1.6 ,,162.9 ,,
438,군포,7,하순,,,26.4 ,2.0 ,30.1 ,23.6 ,,,,1.5 ,,131.0 ,,
438,군포,8,상순,,,27.9 ,1.9 ,32.0 ,24.9 ,,,,1.5 ,,81.4 ,,
438,군포,8,중순,,,26.7 ,1.7 ,30.7 ,23.8 ,,,,1.5 ,,95.4 ,,
438,군포,8,하순,,,25.0 ,1.3 ,29.1 ,21.8 ,,,,1.4 ,,83.8 ,,
438,군포,9,상순,,,23.3 ,1.2 ,27.6 ,19.9 ,,,,1.4 ,,50.4 ,,
438,군포,9,중순,,,22.2 ,1.4 ,26.4 ,18.6 ,,,,1.2 ,,65.4 ,,
438,군포,9,하순,,,20.2 ,1.1 ,24.8 ,16.6 ,,,,1.1 ,,24.7 ,,
438,군포,10,상순,,,18.1 ,1.3 ,22.9 ,14.2 ,,,,1.2 ,,20.1 ,,
438,군포,10,중순,,,15.6 ,1.4 ,20.7 ,11.5 ,,,,1.1 ,,10.2 ,,
438,군포,10,하순,,,13.5 ,1.5 ,18.2 ,9.6 ,,,,1.2 ,,19.6 ,,
438,군포,11,상순,,,11.7 ,1.9 ,16.0 ,7.8 ,,,,1.3 ,,22.7 ,,
438,군포,11,중순,,,7.5 ,2.7 ,11.7 ,3.9 ,,,,1.3 ,,19.5 ,,
438,군포,11,하순,,,5.7 ,1.8 ,9.7 ,2.3 ,,,,1.2 ,,18.4 ,,
438,군포,12,상순,,,2.5 ,2.8 ,6.2 ,-1.1 ,,,,1.3 ,,12.4 ,,
438,군포,12,중순,,,0.2 ,3.2 ,4.2 ,-3.2 ,,,,1.3 ,,4.9 ,,
438,군포,12,하순,,,-0.8 ,2.5 ,3.2 ,-4.3 ,,,,1.3 ,,7.3 ,,
441,김포,1,상순,,,-3.3 ,3.5 ,1.5 ,-7.7 ,,,,1.3 ,,0.7 ,,
441,김포,1,중순,,,-2.9 ,2.6 ,1.6 ,-7.3 ,,,,1.3 ,,3.8 ,,
